lnc_id,Chr,Start,End,Strand
TCONS_00001530,Pf3D7_06_v3,853304,853538,-
TCONS_00001535,Pf3D7_06_v3,870735,871050,-
TCONS_00001542,Pf3D7_06_v3,906806,907509,-
TCONS_00001544,Pf3D7_06_v3,931644,933370,-
TCONS_00001552,Pf3D7_06_v3,971631,972902,-
TCONS_00001553,Pf3D7_06_v3,973222,974016,-
TCONS_00001554,Pf3D7_06_v3,975030,975800,-
TCONS_00001555,Pf3D7_06_v3,979358,979785,-
TCONS_00001566,Pf3D7_06_v3,1015144,1015460,-
TCONS_00001567,Pf3D7_06_v3,1018705,1019455,-
TCONS_00001568,Pf3D7_06_v3,1022242,1022747,-
TCONS_00001576,Pf3D7_06_v3,1077616,1077974,-
TCONS_00001577,Pf3D7_06_v3,1086124,1087052,-
TCONS_00001592,Pf3D7_06_v3,1203759,1204223,-
TCONS_00001597,Pf3D7_06_v3,1258137,1258812,-
TCONS_00001600,Pf3D7_06_v3,1271163,1271696,-
TCONS_00001602,Pf3D7_06_v3,1278252,1279192,-
TCONS_00001603,Pf3D7_06_v3,1293431,1294603,-
TCONS_00001605,Pf3D7_06_v3,1340378,1340827,-
TCONS_00001606,Pf3D7_06_v3,1351609,1352270,-
TCONS_00001609,Pf3D7_06_v3,1383675,1384553,-
TCONS_00001613,Pf3D7_07_v3,55310,56728,+
TCONS_00001615,Pf3D7_07_v3,78333,79019,+
TCONS_00001617,Pf3D7_07_v3,94301,95072,+
TCONS_00001619,Pf3D7_07_v3,99455,100920,+
TCONS_00001625,Pf3D7_07_v3,148765,149055,+
TCONS_00001627,Pf3D7_07_v3,177900,178642,+
TCONS_00001628,Pf3D7_07_v3,179304,179654,+
TCONS_00001629,Pf3D7_07_v3,231120,231813,+
TCONS_00001631,Pf3D7_07_v3,255530,255886,+
TCONS_00001632,Pf3D7_07_v3,269175,269506,+
TCONS_00001633,Pf3D7_07_v3,280067,280759,+
TCONS_00001636,Pf3D7_07_v3,316919,319099,+
TCONS_00001640,Pf3D7_07_v3,328449,329219,+
TCONS_00001641,Pf3D7_07_v3,342735,343247,+
TCONS_00001644,Pf3D7_07_v3,427695,428202,+
TCONS_00001646,Pf3D7_07_v3,479931,480916,+
TCONS_00001649,Pf3D7_07_v3,521299,522280,+
TCONS_00001654,Pf3D7_07_v3,575985,576973,+
TCONS_00001655,Pf3D7_07_v3,599227,600091,+
TCONS_00001663,Pf3D7_07_v3,806779,807488,+
TCONS_00001672,Pf3D7_07_v3,881657,882253,+
TCONS_00001674,Pf3D7_07_v3,933834,934562,+
TCONS_00001679,Pf3D7_07_v3,1018428,1018953,+
TCONS_00001680,Pf3D7_07_v3,1049993,1052353,+
TCONS_00001681,Pf3D7_07_v3,1076204,1076887,+
TCONS_00001687,Pf3D7_07_v3,1091997,1096228,+
TCONS_00001688,Pf3D7_07_v3,1138779,1139774,+
TCONS_00001690,Pf3D7_07_v3,1182044,1182985,+
TCONS_00001695,Pf3D7_07_v3,1291313,1294579,+
TCONS_00001696,Pf3D7_07_v3,1294707,1297026,+
TCONS_00001697,Pf3D7_07_v3,1315763,1316584,+
TCONS_00001699,Pf3D7_07_v3,1335167,1336585,+
TCONS_00001700,Pf3D7_07_v3,1336761,1337461,+
TCONS_00001701,Pf3D7_07_v3,1344798,1346346,+
TCONS_00001702,Pf3D7_07_v3,1346832,1347341,+
TCONS_00001703,Pf3D7_07_v3,1351879,1352932,+
TCONS_00001705,Pf3D7_07_v3,1364275,1364840,+
TCONS_00001707,Pf3D7_07_v3,1366310,1367563,+
TCONS_00001708,Pf3D7_07_v3,1373372,1376152,+
TCONS_00001710,Pf3D7_07_v3,1392460,1392919,+
TCONS_00001711,Pf3D7_07_v3,1401782,1402236,+
TCONS_00001714,Pf3D7_07_v3,1441027,1444748,+
TCONS_00001715,Pf3D7_07_v3,1622,6265,-
TCONS_00001720,Pf3D7_07_v3,45823,46641,-
TCONS_00001724,Pf3D7_07_v3,73822,74648,-
TCONS_00001726,Pf3D7_07_v3,78108,79250,-
TCONS_00001729,Pf3D7_07_v3,86376,87808,-
TCONS_00001731,Pf3D7_07_v3,94056,94451,-
TCONS_00001732,Pf3D7_07_v3,104137,104473,-
TCONS_00001743,Pf3D7_07_v3,178073,178731,-
TCONS_00001746,Pf3D7_07_v3,230851,231703,-
TCONS_00001747,Pf3D7_07_v3,231939,232982,-
TCONS_00001751,Pf3D7_07_v3,268782,269520,-
TCONS_00001753,Pf3D7_07_v3,278921,280309,-
TCONS_00001766,Pf3D7_07_v3,316441,317621,-
TCONS_00001767,Pf3D7_07_v3,318594,319048,-
TCONS_00001773,Pf3D7_07_v3,336996,337705,-
TCONS_00001774,Pf3D7_07_v3,342611,343390,-
TCONS_00001781,Pf3D7_07_v3,398480,398831,-
TCONS_00001785,Pf3D7_07_v3,422146,422407,-
TCONS_00001804,Pf3D7_07_v3,599368,599799,-
TCONS_00001810,Pf3D7_07_v3,639230,639618,-
TCONS_00001811,Pf3D7_07_v3,644359,644990,-
TCONS_00001813,Pf3D7_07_v3,671452,672362,-
TCONS_00001816,Pf3D7_07_v3,683037,683685,-
TCONS_00001825,Pf3D7_07_v3,701561,702261,-
TCONS_00001826,Pf3D7_07_v3,715217,716377,-
TCONS_00001827,Pf3D7_07_v3,731667,731891,-
TCONS_00001834,Pf3D7_07_v3,807651,808597,-
TCONS_00001836,Pf3D7_07_v3,820984,821699,-
TCONS_00001841,Pf3D7_07_v3,847809,848135,-
TCONS_00001846,Pf3D7_07_v3,881726,882138,-
TCONS_00001851,Pf3D7_07_v3,933884,934906,-
TCONS_00001854,Pf3D7_07_v3,953550,954146,-
TCONS_00001862,Pf3D7_07_v3,1005100,1006075,-
TCONS_00001870,Pf3D7_07_v3,1050464,1052017,-
TCONS_00001874,Pf3D7_07_v3,1075316,1077748,-
TCONS_00001875,Pf3D7_07_v3,1091993,1093432,-
TCONS_00001888,Pf3D7_07_v3,1290227,1293413,-
TCONS_00001889,Pf3D7_07_v3,1294676,1296055,-
TCONS_00001890,Pf3D7_07_v3,1314801,1315339,-
TCONS_00001896,Pf3D7_07_v3,1336119,1337069,-
TCONS_00001897,Pf3D7_07_v3,1345179,1346468,-
TCONS_00001898,Pf3D7_07_v3,1346825,1347943,-
TCONS_00001899,Pf3D7_07_v3,1354372,1356425,-
TCONS_00001901,Pf3D7_07_v3,1364073,1365836,-
TCONS_00001902,Pf3D7_07_v3,1392410,1392815,-
TCONS_00001903,Pf3D7_07_v3,1401771,1402132,-
TCONS_00001904,Pf3D7_07_v3,1415176,1415860,-
TCONS_00001912,Pf3D7_08_v3,75245,76149,+
TCONS_00001914,Pf3D7_08_v3,79022,79504,+
TCONS_00001917,Pf3D7_08_v3,90141,90867,+
TCONS_00001918,Pf3D7_08_v3,103443,103893,+
TCONS_00001921,Pf3D7_08_v3,124009,125339,+
TCONS_00001922,Pf3D7_08_v3,143889,145537,+
TCONS_00001923,Pf3D7_08_v3,163943,164663,+
TCONS_00001924,Pf3D7_08_v3,211362,211778,+
TCONS_00001930,Pf3D7_08_v3,292312,292866,+
TCONS_00001932,Pf3D7_08_v3,310790,311467,+
TCONS_00001939,Pf3D7_08_v3,426932,428100,+
TCONS_00001941,Pf3D7_08_v3,457649,458248,+
TCONS_00001943,Pf3D7_08_v3,498102,498877,+
TCONS_00001946,Pf3D7_08_v3,512697,513741,+
TCONS_00001949,Pf3D7_08_v3,530980,531590,+
TCONS_00001951,Pf3D7_08_v3,573822,574343,+
TCONS_00001952,Pf3D7_08_v3,574569,575225,+
TCONS_00001953,Pf3D7_08_v3,625017,625715,+
TCONS_00001956,Pf3D7_08_v3,650414,650815,+
TCONS_00001957,Pf3D7_08_v3,654245,654872,+
TCONS_00001958,Pf3D7_08_v3,664072,664519,+
TCONS_00001960,Pf3D7_08_v3,690016,690403,+
TCONS_00001963,Pf3D7_08_v3,732736,734860,+
TCONS_00001971,Pf3D7_08_v3,781124,782217,+
TCONS_00001972,Pf3D7_08_v3,793183,793722,+
TCONS_00001975,Pf3D7_08_v3,819652,820723,+
TCONS_00001976,Pf3D7_08_v3,823196,824243,+
TCONS_00001977,Pf3D7_08_v3,827871,829552,+
TCONS_00001979,Pf3D7_08_v3,857308,858726,+
TCONS_00001980,Pf3D7_08_v3,858910,859703,+
TCONS_00001981,Pf3D7_08_v3,886858,889336,+
TCONS_00001985,Pf3D7_08_v3,915569,917000,+
TCONS_00001986,Pf3D7_08_v3,917742,918323,+
TCONS_00001987,Pf3D7_08_v3,946819,947380,+
TCONS_00001989,Pf3D7_08_v3,951391,952320,+
TCONS_00002001,Pf3D7_08_v3,1012077,1012850,+
TCONS_00002002,Pf3D7_08_v3,1025337,1027377,+
TCONS_00002010,Pf3D7_08_v3,1150446,1151197,+
TCONS_00002012,Pf3D7_08_v3,1196994,1198143,+
TCONS_00002023,Pf3D7_08_v3,1299095,1300102,+
TCONS_00002024,Pf3D7_08_v3,1301419,1302251,+
TCONS_00002026,Pf3D7_08_v3,1309146,1309988,+
TCONS_00002028,Pf3D7_08_v3,1323188,1323988,+
TCONS_00002029,Pf3D7_08_v3,1324046,1324584,+
TCONS_00002035,Pf3D7_08_v3,1370397,1371292,+
TCONS_00002036,Pf3D7_08_v3,1377305,1377780,+
TCONS_00002037,Pf3D7_08_v3,1377965,1379701,+
TCONS_00002038,Pf3D7_08_v3,1382128,1382689,+
TCONS_00002041,Pf3D7_08_v3,1388938,1389482,+
TCONS_00002053,Pf3D7_08_v3,1443967,1444846,+
TCONS_00002055,Pf3D7_08_v3,1465594,1472270,+
TCONS_00002058,Pf3D7_08_v3,132,5543,-
TCONS_00002073,Pf3D7_08_v3,88803,90004,-
TCONS_00002074,Pf3D7_08_v3,90174,90472,-
TCONS_00002084,Pf3D7_08_v3,125090,126715,-
TCONS_00002085,Pf3D7_08_v3,160021,161067,-
TCONS_00002086,Pf3D7_08_v3,161539,163799,-
TCONS_00002087,Pf3D7_08_v3,164021,164591,-
TCONS_00002091,Pf3D7_08_v3,211336,211767,-
TCONS_00002092,Pf3D7_08_v3,230454,230863,-
TCONS_00002095,Pf3D7_08_v3,277550,278157,-
TCONS_00002100,Pf3D7_08_v3,289111,290053,-
TCONS_00002101,Pf3D7_08_v3,291974,292646,-
TCONS_00002105,Pf3D7_08_v3,309468,310759,-
TCONS_00002109,Pf3D7_08_v3,319957,321309,-
TCONS_00002120,Pf3D7_08_v3,409522,409888,-
TCONS_00002122,Pf3D7_08_v3,426177,427195,-
TCONS_00002124,Pf3D7_08_v3,428839,430251,-
TCONS_00002125,Pf3D7_08_v3,457415,458463,-
TCONS_00002128,Pf3D7_08_v3,497602,498503,-
TCONS_00002130,Pf3D7_08_v3,512693,513553,-
TCONS_00002131,Pf3D7_08_v3,514703,515931,-
TCONS_00002137,Pf3D7_08_v3,531136,531561,-
TCONS_00002141,Pf3D7_08_v3,573902,574343,-
TCONS_00002142,Pf3D7_08_v3,574583,575293,-
TCONS_00002161,Pf3D7_08_v3,663747,664870,-
TCONS_00002164,Pf3D7_08_v3,688368,688795,-
TCONS_00002165,Pf3D7_08_v3,689126,689670,-
TCONS_00002171,Pf3D7_08_v3,706595,707439,-
TCONS_00002173,Pf3D7_08_v3,719836,721133,-
TCONS_00002184,Pf3D7_08_v3,781510,782446,-
TCONS_00002187,Pf3D7_08_v3,791626,792931,-
TCONS_00002190,Pf3D7_08_v3,823205,824228,-
TCONS_00002193,Pf3D7_08_v3,837143,839574,-
TCONS_00002194,Pf3D7_08_v3,839752,841166,-
TCONS_00002197,Pf3D7_08_v3,857369,859016,-
TCONS_00002206,Pf3D7_08_v3,915923,917609,-
TCONS_00002207,Pf3D7_08_v3,921098,921455,-
TCONS_00002208,Pf3D7_08_v3,928743,931330,-
TCONS_00002211,Pf3D7_08_v3,944804,946959,-
TCONS_00002212,Pf3D7_08_v3,951672,952156,-
TCONS_00002214,Pf3D7_08_v3,962409,964497,-
TCONS_00002219,Pf3D7_08_v3,994467,995478,-
TCONS_00002221,Pf3D7_08_v3,1004690,1005291,-
TCONS_00002226,Pf3D7_08_v3,1024467,1026339,-
TCONS_00002227,Pf3D7_08_v3,1027009,1027539,-
TCONS_00002231,Pf3D7_08_v3,1046284,1046937,-
TCONS_00002233,Pf3D7_08_v3,1052138,1052478,-
TCONS_00002238,Pf3D7_08_v3,1083380,1084871,-
TCONS_00002249,Pf3D7_08_v3,1255463,1255973,-
TCONS_00002251,Pf3D7_08_v3,1267391,1268589,-
TCONS_00002252,Pf3D7_08_v3,1279186,1280869,-
TCONS_00002254,Pf3D7_08_v3,1291703,1292308,-
TCONS_00002255,Pf3D7_08_v3,1295657,1295867,-
TCONS_00002257,Pf3D7_08_v3,1298939,1299778,-
TCONS_00002260,Pf3D7_08_v3,1319456,1320310,-
TCONS_00002261,Pf3D7_08_v3,1322251,1323010,-
TCONS_00002264,Pf3D7_08_v3,1351102,1352263,-
TCONS_00002265,Pf3D7_08_v3,1377346,1377831,-
TCONS_00002268,Pf3D7_08_v3,1389002,1391315,-
TCONS_00002272,Pf3D7_08_v3,1428525,1429721,-
TCONS_00002273,Pf3D7_08_v3,1444492,1445462,-
TCONS_00002274,Pf3D7_08_v3,1462813,1465514,-
TCONS_00002276,Pf3D7_09_v3,534,1242,+
TCONS_00002277,Pf3D7_09_v3,18286,19465,+
TCONS_00002279,Pf3D7_09_v3,42050,45501,+
TCONS_00002280,Pf3D7_09_v3,45703,47183,+
TCONS_00002282,Pf3D7_09_v3,69074,69796,+
TCONS_00002283,Pf3D7_09_v3,72474,73317,+
TCONS_00002290,Pf3D7_09_v3,118052,119065,+
TCONS_00002292,Pf3D7_09_v3,131763,132826,+
TCONS_00002293,Pf3D7_09_v3,138523,139557,+
TCONS_00002294,Pf3D7_09_v3,168022,168420,+
TCONS_00002299,Pf3D7_09_v3,315480,316355,+
TCONS_00002300,Pf3D7_09_v3,320227,320681,+
TCONS_00002301,Pf3D7_09_v3,324582,325224,+
TCONS_00002304,Pf3D7_09_v3,358701,359767,+
TCONS_00002308,Pf3D7_09_v3,376313,377358,+
TCONS_00002311,Pf3D7_09_v3,428645,429659,+
TCONS_00002312,Pf3D7_09_v3,439474,439899,+
TCONS_00002319,Pf3D7_09_v3,488336,488753,+
TCONS_00002320,Pf3D7_09_v3,498805,499437,+
TCONS_00002324,Pf3D7_09_v3,528843,529583,+
TCONS_00002325,Pf3D7_09_v3,554452,555376,+
TCONS_00002332,Pf3D7_09_v3,604781,605588,+
TCONS_00002333,Pf3D7_09_v3,606667,606966,+
TCONS_00002334,Pf3D7_09_v3,607131,607393,+
TCONS_00002339,Pf3D7_09_v3,629170,629867,+
TCONS_00002341,Pf3D7_09_v3,641742,642548,+
TCONS_00002346,Pf3D7_09_v3,700135,700627,+
TCONS_00002351,Pf3D7_09_v3,768354,768853,+
TCONS_00002352,Pf3D7_09_v3,775220,776296,+
TCONS_00002353,Pf3D7_09_v3,783968,784531,+
TCONS_00002356,Pf3D7_09_v3,792153,792857,+
TCONS_00002362,Pf3D7_09_v3,851795,852140,+
TCONS_00002364,Pf3D7_09_v3,859754,860122,+
TCONS_00002367,Pf3D7_09_v3,900935,901819,+
TCONS_00002368,Pf3D7_09_v3,941190,942973,+
TCONS_00002369,Pf3D7_09_v3,953973,954192,+
TCONS_00002370,Pf3D7_09_v3,955234,955802,+
TCONS_00002371,Pf3D7_09_v3,966082,966622,+
TCONS_00002372,Pf3D7_09_v3,969042,969734,+
TCONS_00002373,Pf3D7_09_v3,971768,972340,+
TCONS_00002374,Pf3D7_09_v3,980008,980331,+
TCONS_00002382,Pf3D7_09_v3,1031611,1032912,+
TCONS_00002383,Pf3D7_09_v3,1042195,1043023,+
TCONS_00002384,Pf3D7_09_v3,1059450,1062522,+
TCONS_00002385,Pf3D7_09_v3,1074051,1074608,+
TCONS_00002387,Pf3D7_09_v3,1102281,1103200,+
TCONS_00002389,Pf3D7_09_v3,1105967,1106357,+
TCONS_00002391,Pf3D7_09_v3,1138802,1140115,+
TCONS_00002394,Pf3D7_09_v3,1166594,1167176,+
TCONS_00002395,Pf3D7_09_v3,1167370,1167644,+
TCONS_00002396,Pf3D7_09_v3,1169802,1170326,+
TCONS_00002399,Pf3D7_09_v3,1245691,1246202,+
TCONS_00002400,Pf3D7_09_v3,1259960,1261090,+
TCONS_00002405,Pf3D7_09_v3,1310664,1311008,+
TCONS_00002406,Pf3D7_09_v3,1330292,1331187,+
TCONS_00002410,Pf3D7_09_v3,1356567,1357004,+
TCONS_00002411,Pf3D7_09_v3,1380879,1381291,+
TCONS_00002412,Pf3D7_09_v3,1384305,1385954,+
TCONS_00002413,Pf3D7_09_v3,1391137,1391919,+
TCONS_00002414,Pf3D7_09_v3,1393845,1395655,+
TCONS_00002415,Pf3D7_09_v3,1402912,1403711,+
TCONS_00002420,Pf3D7_09_v3,1425167,1425888,+
TCONS_00002421,Pf3D7_09_v3,1426015,1426706,+
TCONS_00002422,Pf3D7_09_v3,1429514,1429736,+
TCONS_00002425,Pf3D7_09_v3,1439109,1440530,+
TCONS_00002430,Pf3D7_09_v3,1448835,1449230,+
TCONS_00002431,Pf3D7_09_v3,1452228,1452647,+
TCONS_00002437,Pf3D7_09_v3,1480519,1482234,+
TCONS_00002439,Pf3D7_09_v3,1533277,1540983,+
TCONS_00002443,Pf3D7_09_v3,419,5545,-
TCONS_00002445,Pf3D7_09_v3,35646,36151,-
TCONS_00002449,Pf3D7_09_v3,69035,69452,-
TCONS_00002451,Pf3D7_09_v3,72274,73358,-
TCONS_00002452,Pf3D7_09_v3,77910,78980,-
TCONS_00002455,Pf3D7_09_v3,92549,92982,-
TCONS_00002459,Pf3D7_09_v3,100848,101588,-
TCONS_00002462,Pf3D7_09_v3,116051,116861,-
TCONS_00002467,Pf3D7_09_v3,125827,126961,-
TCONS_00002469,Pf3D7_09_v3,127308,128617,-
TCONS_00002475,Pf3D7_09_v3,137118,137776,-
TCONS_00002476,Pf3D7_09_v3,138319,138751,-
TCONS_00002477,Pf3D7_09_v3,139143,139634,-
TCONS_00002479,Pf3D7_09_v3,160442,161909,-
TCONS_00002480,Pf3D7_09_v3,173758,174256,-
TCONS_00002481,Pf3D7_09_v3,188987,190714,-
TCONS_00002482,Pf3D7_09_v3,220001,221057,-
TCONS_00002498,Pf3D7_09_v3,315624,316896,-
TCONS_00002499,Pf3D7_09_v3,323694,328774,-
TCONS_00002502,Pf3D7_09_v3,343033,343891,-
TCONS_00002516,Pf3D7_09_v3,375898,377209,-
TCONS_00002517,Pf3D7_09_v3,386088,386921,-
TCONS_00002526,Pf3D7_09_v3,428751,429454,-
TCONS_00002527,Pf3D7_09_v3,436270,437483,-
TCONS_00002528,Pf3D7_09_v3,438312,438788,-
TCONS_00002529,Pf3D7_09_v3,438990,439624,-
TCONS_00002533,Pf3D7_09_v3,462862,463343,-
TCONS_00002536,Pf3D7_09_v3,498805,499599,-
TCONS_00002544,Pf3D7_09_v3,554577,555030,-
TCONS_00002551,Pf3D7_09_v3,606011,606323,-
TCONS_00002557,Pf3D7_09_v3,628491,629417,-
TCONS_00002563,Pf3D7_09_v3,655558,656325,-
TCONS_00002568,Pf3D7_09_v3,696211,696451,-
TCONS_00002570,Pf3D7_09_v3,700141,702464,-
TCONS_00002576,Pf3D7_09_v3,716335,717941,-
TCONS_00002577,Pf3D7_09_v3,725441,725790,-
TCONS_00002578,Pf3D7_09_v3,740581,740908,-
TCONS_00002581,Pf3D7_09_v3,753401,753809,-
TCONS_00002582,Pf3D7_09_v3,767115,768044,-
TCONS_00002585,Pf3D7_09_v3,783427,784214,-
TCONS_00002589,Pf3D7_09_v3,847755,848455,-
TCONS_00002599,Pf3D7_09_v3,901375,901874,-
TCONS_00002605,Pf3D7_09_v3,949067,949739,-
TCONS_00002607,Pf3D7_09_v3,963979,965439,-
TCONS_00002608,Pf3D7_09_v3,965565,965815,-
TCONS_00002609,Pf3D7_09_v3,965960,966657,-
TCONS_00002610,Pf3D7_09_v3,970243,972234,-
TCONS_00002612,Pf3D7_09_v3,986457,987381,-
TCONS_00002615,Pf3D7_09_v3,1023813,1024449,-
TCONS_00002617,Pf3D7_09_v3,1032132,1032962,-
TCONS_00002619,Pf3D7_09_v3,1059570,1060825,-
TCONS_00002620,Pf3D7_09_v3,1061032,1062204,-
TCONS_00002624,Pf3D7_09_v3,1105965,1106465,-
TCONS_00002625,Pf3D7_09_v3,1112891,1113469,-
TCONS_00002632,Pf3D7_09_v3,1170566,1171013,-
TCONS_00002634,Pf3D7_09_v3,1187192,1188784,-
TCONS_00002635,Pf3D7_09_v3,1199133,1201280,-
TCONS_00002638,Pf3D7_09_v3,1245459,1246668,-
TCONS_00002639,Pf3D7_09_v3,1253269,1253612,-
TCONS_00002643,Pf3D7_09_v3,1284897,1286406,-
TCONS_00002655,Pf3D7_09_v3,1356258,1356575,-
TCONS_00002657,Pf3D7_09_v3,1374262,1374627,-
TCONS_00002659,Pf3D7_09_v3,1382988,1383619,-
TCONS_00002660,Pf3D7_09_v3,1383743,1388331,-
TCONS_00002661,Pf3D7_09_v3,1392129,1394631,-
TCONS_00002662,Pf3D7_09_v3,1396924,1397584,-
TCONS_00002663,Pf3D7_09_v3,1397813,1398128,-
TCONS_00002664,Pf3D7_09_v3,1398318,1398924,-
TCONS_00002666,Pf3D7_09_v3,1423455,1424751,-
TCONS_00002675,Pf3D7_09_v3,1438579,1439385,-
TCONS_00002676,Pf3D7_09_v3,1442180,1443135,-
TCONS_00002678,Pf3D7_09_v3,1448423,1449234,-
TCONS_00002679,Pf3D7_09_v3,1451467,1451988,-
TCONS_00002680,Pf3D7_09_v3,1452136,1452827,-
TCONS_00002683,Pf3D7_09_v3,1475990,1476679,-
TCONS_00002684,Pf3D7_09_v3,1478917,1479495,-
TCONS_00002687,Pf3D7_09_v3,1504437,1505272,-
TCONS_00002692,Pf3D7_10_v3,26381,27961,+
TCONS_00002698,Pf3D7_10_v3,53298,55071,+
TCONS_00002700,Pf3D7_10_v3,78990,79537,+
TCONS_00002701,Pf3D7_10_v3,83788,85978,+
TCONS_00002702,Pf3D7_10_v3,91489,92047,+
TCONS_00002704,Pf3D7_10_v3,98227,99260,+
TCONS_00002707,Pf3D7_10_v3,109940,110607,+
TCONS_00002708,Pf3D7_10_v3,110903,111977,+
TCONS_00002713,Pf3D7_10_v3,181132,181949,+
TCONS_00002714,Pf3D7_10_v3,205069,206725,+
TCONS_00002718,Pf3D7_10_v3,263720,264342,+
TCONS_00002722,Pf3D7_10_v3,279968,280861,+
TCONS_00002725,Pf3D7_10_v3,283821,284072,+
TCONS_00002728,Pf3D7_10_v3,309748,310768,+
TCONS_00002729,Pf3D7_10_v3,315199,315870,+
TCONS_00002731,Pf3D7_10_v3,350260,350625,+
TCONS_00002741,Pf3D7_10_v3,442952,443495,+
TCONS_00002744,Pf3D7_10_v3,485152,486505,+
TCONS_00002745,Pf3D7_10_v3,523036,523468,+
TCONS_00002747,Pf3D7_10_v3,554275,554720,+
TCONS_00002748,Pf3D7_10_v3,590580,592445,+
TCONS_00002749,Pf3D7_10_v3,593461,594448,+
TCONS_00002750,Pf3D7_10_v3,609060,609738,+
TCONS_00002751,Pf3D7_10_v3,655629,656384,+
TCONS_00002752,Pf3D7_10_v3,679029,679781,+
TCONS_00002754,Pf3D7_10_v3,683696,684663,+
TCONS_00002757,Pf3D7_10_v3,745020,745804,+
TCONS_00002758,Pf3D7_10_v3,745984,746421,+
TCONS_00002759,Pf3D7_10_v3,756647,756922,+
TCONS_00002761,Pf3D7_10_v3,783796,784714,+
TCONS_00002762,Pf3D7_10_v3,785383,785778,+
TCONS_00002764,Pf3D7_10_v3,807879,808426,+
TCONS_00002765,Pf3D7_10_v3,843598,843996,+
TCONS_00002767,Pf3D7_10_v3,914886,915765,+
TCONS_00002768,Pf3D7_10_v3,918675,919061,+
TCONS_00002769,Pf3D7_10_v3,930383,931370,+
TCONS_00002771,Pf3D7_10_v3,954237,955185,+
TCONS_00002774,Pf3D7_10_v3,1013781,1014371,+
TCONS_00002776,Pf3D7_10_v3,1032059,1033326,+
TCONS_00002777,Pf3D7_10_v3,1033544,1034454,+
TCONS_00002778,Pf3D7_10_v3,1050404,1051302,+
TCONS_00002781,Pf3D7_10_v3,1121468,1122134,+
TCONS_00002782,Pf3D7_10_v3,1136882,1137155,+
TCONS_00002787,Pf3D7_10_v3,1179348,1180122,+
TCONS_00002789,Pf3D7_10_v3,1205324,1205946,+
TCONS_00002791,Pf3D7_10_v3,1207897,1209423,+
TCONS_00002792,Pf3D7_10_v3,1214187,1215116,+
TCONS_00002793,Pf3D7_10_v3,1216193,1216708,+
TCONS_00002796,Pf3D7_10_v3,1259052,1259632,+
TCONS_00002800,Pf3D7_10_v3,1333043,1333801,+
TCONS_00002801,Pf3D7_10_v3,1336715,1337271,+
TCONS_00002806,Pf3D7_10_v3,1393470,1395150,+
TCONS_00002807,Pf3D7_10_v3,1398245,1398699,+
TCONS_00002808,Pf3D7_10_v3,1411637,1411975,+
TCONS_00002810,Pf3D7_10_v3,1416654,1418212,+
TCONS_00002811,Pf3D7_10_v3,1418582,1419188,+
TCONS_00002812,Pf3D7_10_v3,1429046,1430917,+
TCONS_00002814,Pf3D7_10_v3,1487063,1487701,+
TCONS_00002815,Pf3D7_10_v3,1494601,1495388,+
TCONS_00002821,Pf3D7_10_v3,1515208,1516314,+
TCONS_00002824,Pf3D7_10_v3,1517124,1517999,+
TCONS_00002825,Pf3D7_10_v3,1556504,1557342,+
TCONS_00002826,Pf3D7_10_v3,1564369,1564643,+
TCONS_00002827,Pf3D7_10_v3,1567803,1568095,+
TCONS_00002830,Pf3D7_10_v3,1581246,1584548,+
TCONS_00002835,Pf3D7_10_v3,1681090,1686822,+
TCONS_00002837,Pf3D7_10_v3,826,5827,-
TCONS_00002843,Pf3D7_10_v3,53194,53808,-
TCONS_00002844,Pf3D7_10_v3,53912,54298,-
TCONS_00002852,Pf3D7_10_v3,78519,79274,-
TCONS_00002854,Pf3D7_10_v3,90396,91143,-
TCONS_00002855,Pf3D7_10_v3,91636,91985,-
TCONS_00002858,Pf3D7_10_v3,100739,101565,-
TCONS_00002860,Pf3D7_10_v3,110075,111783,-
TCONS_00002861,Pf3D7_10_v3,116233,116984,-
TCONS_00002866,Pf3D7_10_v3,181370,181867,-
TCONS_00002869,Pf3D7_10_v3,197058,197789,-
TCONS_00002884,Pf3D7_10_v3,280444,281043,-
TCONS_00002888,Pf3D7_10_v3,309508,310571,-
TCONS_00002890,Pf3D7_10_v3,345361,345714,-
TCONS_00002892,Pf3D7_10_v3,350134,351290,-
TCONS_00002894,Pf3D7_10_v3,363219,365113,-
TCONS_00002895,Pf3D7_10_v3,367473,368435,-
TCONS_00002928,Pf3D7_10_v3,508355,509176,-
TCONS_00002929,Pf3D7_10_v3,509287,510089,-
TCONS_00002931,Pf3D7_10_v3,522848,524122,-
TCONS_00002935,Pf3D7_10_v3,574555,575202,-
TCONS_00002937,Pf3D7_10_v3,590714,592295,-
TCONS_00002949,Pf3D7_10_v3,667096,667341,-
TCONS_00002950,Pf3D7_10_v3,672295,673812,-
TCONS_00002951,Pf3D7_10_v3,677300,679438,-
TCONS_00002953,Pf3D7_10_v3,683941,684416,-
TCONS_00002954,Pf3D7_10_v3,691035,691506,-
TCONS_00002960,Pf3D7_10_v3,755338,756172,-
TCONS_00002962,Pf3D7_10_v3,784357,784768,-
TCONS_00002970,Pf3D7_10_v3,856922,857429,-
TCONS_00002971,Pf3D7_10_v3,860088,860479,-
TCONS_00002974,Pf3D7_10_v3,904490,904768,-
TCONS_00002975,Pf3D7_10_v3,914650,916645,-
TCONS_00002978,Pf3D7_10_v3,916830,917980,-
TCONS_00002980,Pf3D7_10_v3,929518,931335,-
