seqnames,start,end,width,strand,score,dominant_ctss.seqnames,dominant_ctss.pos,dominant_ctss.strand,dominant_ctss.score,nr_ctss,annotation,genes,q_0.1,q_0.9,interquantile_width
Pf3D7_10_v3,1122794,1122873,80,+,325.559200498227,Pf3D7_10_v3,1122863,+,34.5547391885967,38,unknown,,8,72,65
Pf3D7_10_v3,1142048,1142089,42,+,36.83632212069,Pf3D7_10_v3,1142049,+,13.0195891452241,4,unknown,,1,42,42
Pf3D7_10_v3,1338734,1338738,5,+,94.6409875237609,Pf3D7_10_v3,1338738,+,61.7203207168451,4,unknown,,2,5,4
Pf3D7_10_v3,1355681,1355798,118,+,148.083710207166,Pf3D7_10_v3,1355681,+,28.6196919683627,19,unknown,,1,116,116
Pf3D7_10_v3,1394680,1394912,233,+,531.496925772091,Pf3D7_10_v3,1394775,+,36.5958420675237,81,unknown,PF3D7_1035200,39,159,121
Pf3D7_10_v3,1406943,1407025,83,+,257.093579209246,Pf3D7_10_v3,1406950,+,18.348022732037,39,unknown,,4,72,69
Pf3D7_10_v3,1423864,1423934,71,+,417.313904643199,Pf3D7_10_v3,1423895,+,62.0108980135232,37,unknown,,11,55,45
Pf3D7_10_v3,1458587,1458588,2,+,24.126510368672,Pf3D7_10_v3,1458587,+,18.9793787072948,2,unknown,,1,2,2
Pf3D7_10_v3,1459019,1459021,3,+,62.9637145333614,Pf3D7_10_v3,1459021,+,28.3265082767856,3,unknown,,1,3,3
Pf3D7_10_v3,1495722,1495780,59,+,96.5261471603166,Pf3D7_10_v3,1495723,+,17.9265678172821,14,unknown,,2,58,57
Pf3D7_10_v3,77743,77814,72,-,1299.92443007213,Pf3D7_10_v3,77794,-,99.2631738267679,65,unknown,,15,68,54
Pf3D7_10_v3,109581,109660,80,-,85.3048270488957,Pf3D7_10_v3,109628,-,15.852404088756,12,unknown,,39,59,21
Pf3D7_10_v3,147285,147287,3,-,50.1110467958703,Pf3D7_10_v3,147286,-,21.6242028972419,3,unknown,,1,3,3
Pf3D7_10_v3,164949,165001,53,-,42.3423247275541,Pf3D7_10_v3,164951,-,10.5803884680472,7,unknown,,2,52,51
Pf3D7_10_v3,165103,165137,35,-,32.6389546577985,Pf3D7_10_v3,165117,-,12.7850941075107,7,unknown,,10,34,25
Pf3D7_10_v3,180316,180388,73,-,237.673443851764,Pf3D7_10_v3,180375,-,24.5718527721037,24,unknown,,25,71,47
Pf3D7_10_v3,278117,278203,87,-,362.200510774118,Pf3D7_10_v3,278161,-,61.2197344369619,24,unknown,,11,49,39
Pf3D7_10_v3,298595,298598,4,-,58.820823364056,Pf3D7_10_v3,298596,-,24.3152002784102,4,unknown,,1,3,3
Pf3D7_10_v3,371040,371049,10,-,90.0921983385198,Pf3D7_10_v3,371042,-,17.9549794995723,8,unknown,,2,7,6
Pf3D7_10_v3,414664,414665,2,-,23.5710770632132,Pf3D7_10_v3,414664,-,16.1568157606169,2,unknown,,1,2,2
Pf3D7_10_v3,470788,470806,19,-,23.2746847912226,Pf3D7_10_v3,470788,-,11.4433665423803,4,unknown,,1,3,3
Pf3D7_10_v3,510426,510431,6,-,11.0853577981518,Pf3D7_10_v3,510431,-,8.99640497564458,2,unknown,,1,6,6
Pf3D7_10_v3,637141,637173,33,-,498.031140876023,Pf3D7_10_v3,637145,-,67.8662091247356,18,unknown,,2,32,31
Pf3D7_10_v3,637723,637844,122,-,401.401662873315,Pf3D7_10_v3,637778,-,82.9578879845186,30,unknown,,3,115,113
Pf3D7_10_v3,651147,651147,1,-,61.1965265761397,Pf3D7_10_v3,651147,-,61.1965265761397,1,unknown,PF3D7_1016300,1,1,1
Pf3D7_10_v3,652494,652494,1,-,79.7874498473685,Pf3D7_10_v3,652494,-,79.7874498473685,1,unknown,PF3D7_1016300,1,1,1
Pf3D7_10_v3,691102,691181,80,-,1227.57992984028,Pf3D7_10_v3,691141,-,87.2793168566599,67,unknown,,11,77,67
Pf3D7_10_v3,701484,701487,4,-,31.5677023276281,Pf3D7_10_v3,701484,-,17.2582325987852,4,unknown,,1,3,3
Pf3D7_10_v3,701751,701883,133,-,177.935209222352,Pf3D7_10_v3,701882,-,42.9806054924347,14,unknown,,30,132,103
Pf3D7_10_v3,786529,786627,99,-,146.757597991809,Pf3D7_10_v3,786532,-,25.6583095615868,17,unknown,,2,94,93
Pf3D7_10_v3,1026028,1026029,2,-,95.7337225183125,Pf3D7_10_v3,1026029,-,67.5332324890324,2,unknown,,1,2,2
Pf3D7_10_v3,1034896,1034925,30,-,44.2327524308937,Pf3D7_10_v3,1034899,-,13.8058392234477,5,unknown,,1,6,6
Pf3D7_10_v3,1088157,1088271,115,-,278.885857470536,Pf3D7_10_v3,1088157,-,72.8546156617665,13,unknown,,1,113,113
Pf3D7_10_v3,1119503,1119553,51,-,64.2805121328408,Pf3D7_10_v3,1119553,-,16.5998236421924,11,unknown,,1,51,51
Pf3D7_10_v3,1122473,1122479,7,-,80.0999661329583,Pf3D7_10_v3,1122473,-,32.3583971207076,6,unknown,,1,6,6
Pf3D7_10_v3,1122981,1123002,22,-,224.410245505986,Pf3D7_10_v3,1123001,-,81.3657297767326,9,unknown,,2,22,21
Pf3D7_10_v3,1123339,1123405,67,-,102.290078265014,Pf3D7_10_v3,1123368,-,16.3902570451912,11,unknown,,1,66,66
Pf3D7_10_v3,1257483,1257515,33,-,88.1527818655618,Pf3D7_10_v3,1257483,-,11.118515692751,13,unknown,,1,32,32
Pf3D7_10_v3,1339985,1340021,37,-,57.897525432015,Pf3D7_10_v3,1340020,-,23.7785466074616,6,unknown,,3,37,35
Pf3D7_10_v3,1394481,1394484,4,-,26.6642596587968,Pf3D7_10_v3,1394484,-,14.5009781016456,3,unknown,,1,4,4
Pf3D7_10_v3,1394815,1394846,32,-,46.8424678866527,Pf3D7_10_v3,1394815,-,17.2930009060168,8,unknown,,1,30,30
Pf3D7_10_v3,1394951,1395239,289,-,557.704396985674,Pf3D7_10_v3,1394951,-,68.466784264746,41,unknown,,1,264,264
Pf3D7_10_v3,1404903,1405097,195,-,249.46684383585,Pf3D7_10_v3,1405097,-,40.2355530867341,30,unknown,,8,195,188
Pf3D7_10_v3,1407148,1407151,4,-,156.937343263569,Pf3D7_10_v3,1407148,-,100.917195090927,4,unknown,,1,2,2
Pf3D7_10_v3,1407703,1407703,1,-,13.9413563294585,Pf3D7_10_v3,1407703,-,13.9413563294585,1,unknown,,1,1,1
Pf3D7_10_v3,1407961,1407965,5,-,45.0456721281207,Pf3D7_10_v3,1407962,-,22.9838364406094,5,unknown,,1,4,4
Pf3D7_10_v3,1408140,1408282,143,-,140.351924727572,Pf3D7_10_v3,1408230,-,28.7450998465403,15,unknown,,25,92,68
Pf3D7_10_v3,1415021,1415049,29,-,50.3951045306141,Pf3D7_10_v3,1415029,-,11.4166360786373,8,unknown,,2,28,27
Pf3D7_10_v3,1424045,1424088,44,-,467.583690963674,Pf3D7_10_v3,1424045,-,132.910222770657,21,unknown,,1,40,40
Pf3D7_10_v3,1426900,1426926,27,-,52.219245529675,Pf3D7_10_v3,1426925,-,18.5136320894841,5,unknown,,3,26,24
Pf3D7_10_v3,1439004,1439027,24,-,102.962104775992,Pf3D7_10_v3,1439005,-,25.4839427045318,12,unknown,,1,23,23
Pf3D7_10_v3,1495899,1495909,11,-,83.3133838464933,Pf3D7_10_v3,1495906,-,21.9135274780482,7,unknown,,7,10,4
Pf3D7_10_v3,1505839,1505846,8,-,72.9612816727273,Pf3D7_10_v3,1505840,-,29.9059367613615,6,unknown,,1,7,7
Pf3D7_11_v3,128324,128511,188,+,160.050208579976,Pf3D7_11_v3,128378,+,21.6967205173463,23,unknown,,6,183,178
Pf3D7_11_v3,131502,131760,259,+,678.579045262594,Pf3D7_11_v3,131521,+,68.8635002002295,49,unknown,,3,235,233
Pf3D7_11_v3,132254,132320,67,+,367.993992811769,Pf3D7_11_v3,132318,+,144.253661172972,9,unknown,,3,67,65
Pf3D7_11_v3,140694,140801,108,+,433.477671731949,Pf3D7_11_v3,140796,+,80.8458623706006,29,unknown,,60,104,45
Pf3D7_11_v3,140968,140973,6,+,79.6805485119844,Pf3D7_11_v3,140971,+,27.1183737327449,6,unknown,,1,5,5
Pf3D7_11_v3,221182,221199,18,+,54.5142107754261,Pf3D7_11_v3,221183,+,18.0564581135913,5,unknown,,1,18,18
Pf3D7_11_v3,221959,222119,161,+,8510.98177380902,Pf3D7_11_v3,222083,+,831.08885829686,87,unknown,,110,154,45
Pf3D7_11_v3,225891,225908,18,+,836.085439715315,Pf3D7_11_v3,225899,+,103.616204757077,18,unknown,,5,15,11
Pf3D7_11_v3,226047,226256,210,+,881.213271253217,Pf3D7_11_v3,226057,+,70.8710514260662,73,unknown,PF3D7_1105100,5,180,176
Pf3D7_11_v3,304623,304623,1,+,10.8828778021751,Pf3D7_11_v3,304623,+,10.8828778021751,1,unknown,,1,1,1
Pf3D7_11_v3,335163,335164,2,+,28.7276597357312,Pf3D7_11_v3,335164,+,17.8767692153958,2,unknown,,1,2,2
Pf3D7_11_v3,370389,370391,3,+,51.1616337965681,Pf3D7_11_v3,370390,+,27.7782587548553,3,unknown,,1,3,3
Pf3D7_11_v3,585721,585725,5,+,50.1688825464149,Pf3D7_11_v3,585723,+,13.2649446921424,5,unknown,,1,5,5
Pf3D7_11_v3,590616,590656,41,+,21.3486094164734,Pf3D7_11_v3,590656,+,16.4641460640677,3,unknown,,1,41,41
Pf3D7_11_v3,594309,594316,8,+,35.7960663091558,Pf3D7_11_v3,594311,+,12.2032574910312,5,unknown,,1,8,8
Pf3D7_11_v3,596369,596428,60,+,53.5450120622544,Pf3D7_11_v3,596383,+,15.9869283009039,8,unknown,,2,59,58
Pf3D7_11_v3,596588,596612,25,+,44.9630690661655,Pf3D7_11_v3,596590,+,15.8831128092154,5,unknown,,1,25,25
Pf3D7_11_v3,597512,597516,5,+,122.863638858551,Pf3D7_11_v3,597514,+,57.877177959931,5,unknown,,2,5,4
Pf3D7_11_v3,606146,606147,2,+,14.5802982862934,Pf3D7_11_v3,606147,+,10.4746018138243,2,unknown,,1,2,2
Pf3D7_11_v3,630883,630886,4,+,69.9878942960162,Pf3D7_11_v3,630885,+,30.8588016540353,4,unknown,,2,4,3
Pf3D7_11_v3,633220,633234,15,+,203.645834314097,Pf3D7_11_v3,633221,+,35.1190060983905,9,unknown,,1,14,14
Pf3D7_11_v3,707259,707372,114,+,192.832350481241,Pf3D7_11_v3,707334,+,43.0976905836207,18,unknown,,23,78,56
Pf3D7_11_v3,723251,723255,5,+,162.634514311657,Pf3D7_11_v3,723255,+,46.5754144807945,5,unknown,,1,5,5
Pf3D7_11_v3,815873,815875,3,+,26.420793563881,Pf3D7_11_v3,815875,+,16.614491799666,2,unknown,,1,3,3
Pf3D7_11_v3,816202,816237,36,+,98.4906587254096,Pf3D7_11_v3,816218,+,36.4710939985997,6,unknown,,1,17,17
Pf3D7_11_v3,974673,974716,44,+,38.3029629094573,Pf3D7_11_v3,974675,+,13.4196646891352,5,unknown,,1,43,43
Pf3D7_11_v3,981765,981835,71,+,307.477643788665,Pf3D7_11_v3,981780,+,27.5762737954859,27,unknown,,3,64,62
Pf3D7_11_v3,991094,991096,3,+,62.5673152237973,Pf3D7_11_v3,991095,+,30.2465677005625,3,unknown,,1,3,3
Pf3D7_11_v3,1013033,1013061,29,+,94.462683809632,Pf3D7_11_v3,1013052,+,30.3710169419594,8,unknown,,4,23,20
Pf3D7_11_v3,1023777,1023795,19,+,118.030251829003,Pf3D7_11_v3,1023793,+,51.6517287694504,8,unknown,,2,18,17
Pf3D7_11_v3,1046681,1046687,7,+,57.1305082617197,Pf3D7_11_v3,1046682,+,30.1173269810818,5,unknown,,1,4,4
Pf3D7_11_v3,1058548,1058550,3,+,46.3053552982885,Pf3D7_11_v3,1058549,+,24.8917653537417,3,unknown,,2,3,2
Pf3D7_11_v3,1096357,1096360,4,+,165.819938733188,Pf3D7_11_v3,1096358,+,64.0744659170832,4,unknown,,1,3,3
Pf3D7_11_v3,1163305,1163358,54,+,310.100501938545,Pf3D7_11_v3,1163352,+,90.8182584584261,11,unknown,,46,53,8
Pf3D7_11_v3,1258488,1258590,103,+,235.657211216218,Pf3D7_11_v3,1258528,+,31.0443533182064,19,unknown,,2,101,100
Pf3D7_11_v3,1267824,1267829,6,+,121.27376441436,Pf3D7_11_v3,1267827,+,41.2260985220329,6,unknown,,2,5,4
Pf3D7_11_v3,1384342,1384343,2,+,23.2142298224688,Pf3D7_11_v3,1384342,+,14.3589955677621,2,unknown,,1,2,2
Pf3D7_11_v3,1401072,1401073,2,+,40.9677442746837,Pf3D7_11_v3,1401073,+,20.5298284130997,2,unknown,,1,2,2
Pf3D7_11_v3,1437138,1437142,5,+,93.5928166860344,Pf3D7_11_v3,1437141,+,30.5216024012269,5,unknown,,2,4,3
Pf3D7_11_v3,1461306,1461380,75,+,5610.25833260343,Pf3D7_11_v3,1461307,+,663.091108471296,65,unknown,,2,54,53
Pf3D7_11_v3,1548179,1548203,25,+,94.8490368018911,Pf3D7_11_v3,1548180,+,14.7171357212365,14,unknown,PF3D7_1139100,2,21,20
Pf3D7_11_v3,1584767,1584772,6,+,122.520331162539,Pf3D7_11_v3,1584768,+,31.0139041635271,6,unknown,,1,6,6
Pf3D7_11_v3,1708612,1708740,129,+,227.796860235642,Pf3D7_11_v3,1708643,+,27.4224590596528,16,unknown,,2,128,127
Pf3D7_11_v3,1723018,1723020,3,+,20.5992978642391,Pf3D7_11_v3,1723018,+,15.644709086136,2,unknown,,1,3,3
Pf3D7_11_v3,1729572,1729643,72,+,327.470996219112,Pf3D7_11_v3,1729573,+,28.1343661603541,32,unknown,,2,68,67
Pf3D7_11_v3,1747230,1747249,20,+,144.287157796206,Pf3D7_11_v3,1747231,+,46.7158730215603,10,unknown,,2,16,15
Pf3D7_11_v3,1754876,1754946,71,+,228.778116349794,Pf3D7_11_v3,1754931,+,24.9385723348345,22,unknown,,2,69,68
Pf3D7_11_v3,1759263,1759309,47,+,432.448326489882,Pf3D7_11_v3,1759306,+,66.7865623534338,26,unknown,,7,44,38
Pf3D7_11_v3,1759885,1759917,33,+,1879.93179067059,Pf3D7_11_v3,1759915,+,305.307445803252,26,unknown,,3,31,29
Pf3D7_11_v3,1804237,1804249,13,+,71.0766004621069,Pf3D7_11_v3,1804237,+,23.71606454464,6,unknown,,1,11,11
Pf3D7_11_v3,1832193,1832325,133,+,161.034116312827,Pf3D7_11_v3,1832324,+,24.6845217824781,21,unknown,,8,132,125
Pf3D7_11_v3,1937073,1937073,1,+,9.1282488126533,Pf3D7_11_v3,1937073,+,9.1282488126533,1,unknown,,1,1,1
Pf3D7_11_v3,1977050,1977110,61,+,199.301887183246,Pf3D7_11_v3,1977054,+,28.3507009040435,21,unknown,PF3D7_1149200,2,60,59
Pf3D7_11_v3,1979631,1979655,25,+,115.852180075221,Pf3D7_11_v3,1979644,+,11.3010792836271,21,unknown,PF3D7_1149200,4,23,20
Pf3D7_11_v3,128509,128519,11,-,59.3863138832167,Pf3D7_11_v3,128514,-,16.1977245207609,8,unknown,,1,10,10
Pf3D7_11_v3,128803,128904,102,-,210.24685012539,Pf3D7_11_v3,128901,-,27.2804550994833,21,unknown,,46,101,56
Pf3D7_11_v3,129012,129194,183,-,135.663912217132,Pf3D7_11_v3,129078,-,31.8716658666684,17,unknown,,8,182,175
Pf3D7_11_v3,131646,131917,272,-,991.128537899744,Pf3D7_11_v3,131771,-,33.0074560807877,114,unknown,PF3D7_1102800,9,204,196
Pf3D7_11_v3,132409,132527,119,-,427.828909313554,Pf3D7_11_v3,132505,-,44.601477717756,34,unknown,,36,97,62
Pf3D7_11_v3,140893,141116,224,-,361.423130264894,Pf3D7_11_v3,140996,-,23.2334493115017,39,unknown,,13,216,204
Pf3D7_11_v3,222093,222320,228,-,7304.44854907063,Pf3D7_11_v3,222270,-,460.712700388018,174,unknown,PF3D7_1105000,97,224,128
Pf3D7_11_v3,226102,226447,346,-,2042.22606553874,Pf3D7_11_v3,226189,-,191.626062922778,87,unknown,,2,255,254
Pf3D7_11_v3,226754,226816,63,-,75.6017218429745,Pf3D7_11_v3,226815,-,19.1763537262256,8,unknown,,2,63,62
Pf3D7_11_v3,250433,250437,5,-,135.275944993937,Pf3D7_11_v3,250435,-,43.3119525503636,5,unknown,,1,5,5
Pf3D7_11_v3,268278,268281,4,-,20.7486443555889,Pf3D7_11_v3,268280,-,10.7235335939917,4,unknown,PF3D7_1106500,1,4,4
Pf3D7_11_v3,339527,339529,3,-,19.3076498376124,Pf3D7_11_v3,339528,-,13.1165526674207,3,unknown,,1,3,3
Pf3D7_11_v3,355511,355563,53,-,53.0925387872363,Pf3D7_11_v3,355513,-,12.462800955117,10,unknown,,2,52,51
Pf3D7_11_v3,597645,597698,54,-,195.418966232151,Pf3D7_11_v3,597653,-,28.9386012667324,16,unknown,,2,52,51
Pf3D7_11_v3,605021,605021,1,-,12.828007641208,Pf3D7_11_v3,605021,-,12.828007641208,1,unknown,PF3D7_1116000,1,1,1
Pf3D7_11_v3,633338,633518,181,-,507.948770169127,Pf3D7_11_v3,633350,-,75.8132460224578,42,unknown,,2,134,133
Pf3D7_11_v3,702690,702693,4,-,61.9250460229621,Pf3D7_11_v3,702691,-,28.2700323527432,4,unknown,,1,4,4
Pf3D7_11_v3,761415,761444,30,-,40.5377112583226,Pf3D7_11_v3,761416,-,15.0205388253257,4,unknown,,1,30,30
Pf3D7_11_v3,982212,982215,4,-,239.786572954717,Pf3D7_11_v3,982213,-,84.6089358207585,4,unknown,,1,4,4
Pf3D7_11_v3,1012638,1012641,4,-,27.2635045357172,Pf3D7_11_v3,1012641,-,9.90575831672212,4,unknown,,1,4,4
Pf3D7_11_v3,1013240,1013247,8,-,138.775591488199,Pf3D7_11_v3,1013243,-,27.481431083394,8,unknown,,2,7,6
Pf3D7_11_v3,1046809,1046816,8,-,34.0105255231723,Pf3D7_11_v3,1046815,-,14.9024680020862,4,unknown,,1,8,8
Pf3D7_11_v3,1096465,1096494,30,-,216.333168727358,Pf3D7_11_v3,1096488,-,63.0225789042014,12,unknown,,1,25,25
Pf3D7_11_v3,1121556,1121559,4,-,47.1342824666921,Pf3D7_11_v3,1121557,-,23.4597784243514,4,unknown,,1,4,4
Pf3D7_11_v3,1121781,1121788,8,-,95.7914093392096,Pf3D7_11_v3,1121784,-,28.0366008357916,6,unknown,,2,5,4
Pf3D7_11_v3,1127332,1127332,1,-,14.8310849946755,Pf3D7_11_v3,1127332,-,14.8310849946755,1,unknown,,1,1,1
Pf3D7_11_v3,1163490,1163557,68,-,398.581450484402,Pf3D7_11_v3,1163548,-,64.8319240669269,25,unknown,,22,60,39
Pf3D7_11_v3,1165004,1165006,3,-,45.1962960701071,Pf3D7_11_v3,1165004,-,19.6349987756133,3,unknown,,1,3,3
Pf3D7_11_v3,1267961,1267966,6,-,73.0786048399539,Pf3D7_11_v3,1267965,-,32.0541759726041,5,unknown,,1,6,6
Pf3D7_11_v3,1271105,1271122,18,-,74.6222906617167,Pf3D7_11_v3,1271121,-,23.4232884680819,7,unknown,,2,17,16
Pf3D7_11_v3,1293585,1293598,14,-,39.6198156298843,Pf3D7_11_v3,1293597,-,13.4400366730507,5,unknown,,1,14,14
Pf3D7_11_v3,1312652,1312652,1,-,15.1959611732152,Pf3D7_11_v3,1312652,-,15.1959611732152,1,unknown,,1,1,1
Pf3D7_11_v3,1461496,1461498,3,-,3606.38722905264,Pf3D7_11_v3,1461497,-,2030.11991315768,3,unknown,PF3D7_1137000,1,3,3
Pf3D7_11_v3,1461835,1461897,63,-,148.638745334795,Pf3D7_11_v3,1461845,-,30.9527841638163,10,unknown,,2,12,11
Pf3D7_11_v3,1462056,1462058,3,-,28.1502805186659,Pf3D7_11_v3,1462056,-,12.67502423958,3,unknown,,1,3,3
Pf3D7_11_v3,1548365,1548385,21,-,92.621852653464,Pf3D7_11_v3,1548382,-,42.2587162165234,9,unknown,,14,19,6
Pf3D7_11_v3,1714979,1714984,6,-,43.6598216551441,Pf3D7_11_v3,1714983,-,24.2758825571573,3,unknown,,5,6,2
Pf3D7_11_v3,1729762,1729765,4,-,210.653697369395,Pf3D7_11_v3,1729764,-,89.9252795489362,4,unknown,,2,4,3
Pf3D7_11_v3,1747373,1747472,100,-,227.727783445671,Pf3D7_11_v3,1747374,-,46.857797328206,15,unknown,,1,96,96
Pf3D7_11_v3,1755450,1755515,66,-,171.822208495457,Pf3D7_11_v3,1755482,-,39.0471187688066,20,unknown,,3,56,54
Pf3D7_11_v3,1760013,1760114,102,-,3181.29263510515,Pf3D7_11_v3,1760099,-,162.711972782541,92,unknown,,21,93,73
Pf3D7_11_v3,1832396,1832498,103,-,213.81198739399,Pf3D7_11_v3,1832396,-,49.0127213382221,10,unknown,,1,53,53
Pf3D7_11_v3,1904779,1904780,2,-,21.5607841104231,Pf3D7_11_v3,1904779,-,15.4837032378007,2,unknown,,1,2,2
Pf3D7_11_v3,1977228,1977241,14,-,170.053535959104,Pf3D7_11_v3,1977240,-,68.2943108832913,9,unknown,,3,14,12
Pf3D7_11_v3,1977480,1977631,152,-,174.708264552917,Pf3D7_11_v3,1977484,-,24.9141104747335,21,unknown,,2,76,75
Pf3D7_11_v3,1977880,1978095,216,-,143.319305582039,Pf3D7_11_v3,1977933,-,18.7760505631623,24,unknown,,30,196,167
Pf3D7_11_v3,1979771,1979790,20,-,143.989893254305,Pf3D7_11_v3,1979783,-,54.2534670333851,9,unknown,,7,13,7
